Intersection Type, Street Number,Nearest street number intersection,Latitude, Longitude,roundabout flag,2012 accidents,2013 accidents,2014 accidents,2015 accidents,Total accidents
3,02703,05029,45 32.47547456,-122 42.387671039,0,0,3,0,2,5
5,01426,09556,45 30.28856303999999998,-122 41.7644191999999999,0,0,4,0,0,4
1,00621,01008,45 29.26108772000000002,-122 42.37221407899999996,0,0,2,1,2,5
1,00902,05242,45 31.39789840000000005,-122 24.47279807899999994,0,0,1,2,0,3
1,02401,05013,45 27.46427651899999994,-122 39.10797191900000001,0,0,2,0,0,2
1,01068,05023,45 31.36975828,-122 41.54608856,0,0,1,2,2,5
6,01914,02305,45 30.18911016,-122 42.15551064000000002,0,0,3,0,0,3
3,05060,09470,45 26.36680424,-122 44.18761352,0,0,1,3,1,5
1,01940,00824,45 28.581066399,-122 34.442182719,0,0,1,0,0,1
3,01108,02322,45 32.18642444,-122 40.28069571999999997,0,0,1,0,0,1
1,00801,02202,45 32.32928216,-122 26.020885990000000001,0,0,7,2,3,12
3,00472,00479,45 35.09396239,-122 40.180686279,0,0,1,0,0,1
1,01416,01432,45 35.236092919,-122 45.138138839,0,0,1,3,1,5
3,00472,05052,45 34.120970559,-122 36.33237432,0,0,1,0,0,1
3,00473,01203,45 29.83251679,-122 29.65715718999999995,0,0,2,1,4,7
3,01958,02317,45 27.10804248,-122 40.361482599,1,0,2,0,0,2
1,00252,02225,45 33.7430796000000001,-122 40.242579639,0,0,1,1,0,2
1,00283,05052,45 31.22392444,-122 36.368980919,0,0,1,0,2,3
1,00922,00000,45 34.19329995899999997,-122 36.381699719,0,0,1,2,0,3
1,00829,05035,45 32.53760876,-122 37.41096387899999996,0,0,1,1,0,2
4,05207,09306,45 32.26370132,-122 26.585673079,0,0,2,1,2,5
1,01513,05018,45 31.7209552,-122 41.32441676,0,0,2,0,0,2
1,00276,01407,45 34.31139256,-122 41.17951172,0,0,1,0,0,1
3,01940,05147,45 29.54593844,-122 30.444203279,0,0,2,1,2,5
3,02317,02524,45 29.408184799,-122 40.565135679,0,0,1,0,2,3
1,01721,05025,45 31.521064119,-122 42.96480359,0,0,1,2,0,3
1,01918,08623,45 28.477765119,-122 28.30659519,0,0,1,2,2,5
1,00113,05011,45 31.15417623999999998,-122 40.57940247899999996,0,0,5,2,2,9
1,01083,02134,45 30.26635644,-122 40.33586211999999996,0,0,1,1,0,2
1,00111,00905,45 33.328337279,-122 39.453860999,0,0,2,0,3,5
1,00221,05081,45 32.584950199,-122 34.47041931899999994,0,0,1,0,0,1
1,02662,05105,45 33.259102079,-122 33.16994267999999998,0,0,1,0,0,1
1,00111,00112,45 33.32443416,-122 40.300070919,0,0,4,2,1,7
3,00816,05012,45 31.32737728000000004,-122 39.129120839,0,0,1,1,0,2
1,01012,05045,45 32.11442876,-122 37.0969888,0,0,2,0,0,2
3,01432,05022,45 34.30184212,-122 38.378202559,0,0,5,0,2,7
1,00455,00812,45 35.284040599,-122 43.270621479,0,0,1,0,0,1
1,00112,02619,45 33.350062199,-122 40.299858159,0,0,1,0,0,1
1,00925,01942,45 33.21948048,-122 41.53665295900000004,0,0,3,2,0,5
1,01528,05127,45 30.417799799,-122 31.5705569200000001,0,0,1,1,0,2
1,01591,06166,45 31.18486479,-122 29.306045239,0,0,1,1,3,5
3,00136,02207,45 33.175736879,-122 24.27991188,0,0,1,0,0,1
3,01301,08208,45 30.12170268,-122 23.598357679,0,0,3,2,0,5
3,00626,05081,45 28.33144096000000005,-122 34.48386712,0,0,1,0,1,2
3,00105,05223,45 31.15691367900000001,-122 26.1465044,0,0,3,3,3,9
1,00801,02402,45 33.28884958999999997,-122 39.41644439899999995,0,0,5,4,5,14
1,07238,09206,45 32.2664834,-122 25.57838799000000005,0,0,3,4,2,9
1,00113,05005,45 31.10099848,-122 40.379533359,0,0,1,1,1,3
1,00257,01582,45 34.58044395900000005,-122 43.38991971899999996,0,0,1,0,0,1
3,01432,02130,45 35.20428224,-122 45.3864132,0,0,2,0,0,2
1,01940,05069,45 29.5080092,-122 35.322663919,0,0,1,0,1,2
3,01301,08216,45 30.31879440000000002,-122 23.59834975899999996,0,0,3,1,0,4
3,01940,05102,45 29.44708135999999996,-122 33.29790359999999996,0,0,1,2,0,3
3,00506,05092,45 28.24004811899999996,-122 34.70529519,0,0,1,3,1,5
1,01321,05027,45 32.3138144,-122 38.17178827899999998,0,0,1,0,1,2
3,01005,05143,45 32.13049159,-122 30.561075839,0,0,2,0,0,2
1,00829,05082,45 32.533127119,-122 34.434491679,0,0,14,19,14,47
4,00725,09509,45 31.303316679,-122 39.384825599,0,0,1,0,0,1
3,00458,05162,45 30.419475239,-122 29.47564375899999995,0,0,2,1,0,3
1,00928,02504,45 32.34154592,-122 40.52595039,0,0,1,3,2,6
1,01201,05006,45 30.32679828,-122 41.24298439,0,0,2,0,0,2
1,00464,05052,45 30.12356316,-122 36.323898839,0,0,1,0,0,1
3,00260,01432,45 34.37673148,-122 41.20552712,0,0,1,0,0,1
1,09105,01525,45 36.8977248,-122 40.44449608000000005,0,0,1,0,0,1
1,00113,05078,45 31.33486959,-122 34.59725848,0,0,1,0,0,1
3,02703,05035,45 32.5764955989999999,-122 43.8070599900000001,0,0,1,1,2,4
1,00226,05035,45 30.5921676,-122 37.414944039,0,0,1,0,1,2
4,00464,05026,45 30.123623279,-122 38.22746588,0,0,1,0,0,1
4,00816,05060,45 31.32770019899999994,-122 36.8182260000000001,0,0,1,1,1,3
1,00421,02218,45 31.86101679,-122 25.16128119899999998,0,0,2,2,1,5
1,00232,00000,45 29.347899919,-122 25.482199959,0,0,1,0,1,2
5,00212,09488,45 27.472839479,-122 42.75867119999999995,0,0,2,0,2,4
3,00226,05043,45 30.5962863589999999,-122 37.40197,0,0,1,0,0,1
1,01429,01814,45 31.43152491999999995,-122 39.56740679899999996,0,0,1,2,0,3
3,00287,05136,45 29.43490688,-122 31.24779424,0,0,1,1,0,2
1,01513,05026,45 30.463572,-122 38.20955335899999998,0,0,1,0,0,1
3,09727,09728,45 31.2232102,-122 33.568157759,0,0,1,0,0,1
1,01205,02904,45 35.46854420000000005,-122 45.392214599,0,0,1,0,0,1
1,00163,00439,45 35.161611079,-122 42.195346799,0,0,2,0,0,2
3,01205,01520,45 26.5342964,-122 42.55676880000000004,0,0,1,1,0,2
3,02323,02324,45 29.51397908,-122 22.39737352,0,0,1,0,0,1
1,01421,05013,45 28.18307199,-122 39.107755919,0,0,2,0,0,2
1,01515,05007,45 30.491591519,-122 39.313234919,0,0,3,2,0,5
1,02658,05047,45 28.45026184,-122 36.519485039,0,0,1,0,0,1
3,02331,05092,45 28.38711495899999996,-122 34.7030811999999999,0,0,1,1,2,4
3,00827,05052,45 29.40501571899999995,-122 36.324725039,0,0,1,0,0,1
1,01515,05006,45 30.5907258,-122 40.4817496,0,0,1,0,2,3
1,00929,02237,45 33.163466279,-122 39.37944036,0,0,2,0,0,2
1,00283,05087,45 31.21911843899999997,-122 34.259982039,0,0,1,0,0,1
3,00502,02638,45 33.5587685989999999,-122 41.54329316000000006,0,0,1,0,0,1
1,02328,02504,45 32.16996523999999997,-122 40.37717319,0,0,1,0,4,5
1,00270,00461,45 34.23892455899999998,-122 39.569299319,0,0,1,0,0,1
3,00210,00401,45 32.1207968,-122 23.17616623999999998,0,0,1,1,0,2
3,00745,09717,45 30.11789819900000001,-122 33.542797559,0,0,2,1,0,3
1,05181,09103,45 32.32808876,-122 28.38120951899999994,0,0,1,0,0,1
1,00614,09721,45 30.15794027900000001,-122 33.51078996000000004,0,0,2,0,2,4
3,00212,05003,45 30.2569464,-122 40.50992536,0,0,2,2,3,7
1,02309,05003,45 30.54340271900000005,-122 39.46033559999999994,0,0,3,6,4,13
1,00267,05002,45 32.6340415900000001,-122 39.49223087899999996,0,0,1,1,2,4
3,00614,05121,45 30.14791607999999998,-122 32.20237568,0,0,2,1,1,4
1,02324,05026,45 32.73714919000000005,-122 42.173863799,0,0,1,0,0,1
1,00226,05034,45 30.59223780000000005,-122 37.464100599,0,0,2,1,2,5
1,02210,05050,45 32.22041564,-122 36.42950592,0,0,3,1,2,6
1,02210,05051,45 32.23253467999999998,-122 36.39345192,0,0,1,0,1,2
3,02402,01068,45 31.381817559,-122 39.42098364000000004,0,0,1,0,0,1
1,01538,05015,45 33.11204208,-122 39.1287288,0,0,1,0,0,1
3,00113,02614,45 31.4620144,-122 39.569169,0,0,1,0,0,1
1,00111,05025,45 33.325989,-122 38.236981759,0,0,1,0,1,2
3,01301,08215,45 30.280782359,-122 23.59835012,0,0,3,1,0,4
1,00448,08811,45 30.18840671899999997,-122 26.27886127899999998,0,0,1,0,0,1
1,00425,05037,45 30.19755827899999996,-122 37.325405919,0,0,2,0,0,2
3,01928,05006,45 31.206227919,-122 40.36503688000000004,0,0,1,1,1,3
3,00614,05061,45 30.193078799,-122 36.09774719999999999,0,0,2,0,1,3
3,00824,05060,45 29.318801119,-122 36.70446239,0,0,4,0,2,6
3,00305,09515,45 32.14595358999999999,-122 37.53441076,0,0,1,0,1,2
1,00432,05045,45 29.39060815999999996,-122 36.57087359899999996,0,0,1,0,0,1
1,01817,05282,45 28.17164415899999998,-122 22.218949599,0,0,4,3,3,10
1,00452,01108,45 33.48124044,-122 40.55539407999999995,0,0,2,0,0,2
1,00406,00917,45 32.397906079,-122 23.26042279999999998,0,0,1,0,0,1
3,00901,01065,45 29.473690399,-122 40.25921272000000002,0,0,2,2,0,4
1,02309,05039,45 30.54059796,-122 37.2246988,0,0,4,2,1,7
1,02289,09610,45 30.32652288,-122 44.845052,0,0,2,0,1,3
3,02312,05072,45 27.516285359,-122 35.21690744,0,0,1,0,0,1
3,02112,05136,45 29.10527396000000001,-122 31.248763359,0,0,4,0,2,6
1,00113,05006,45 31.11069579899999999,-122 40.416501039,0,0,4,0,2,6
3,01432,09415,45 34.379571519,-122 40.44656895899999995,0,0,1,0,0,1
3,00417,02218,45 31.86763719,-122 24.47384892,0,0,1,0,2,3
3,01501,05102,45 33.1002294,-122 33.28023371899999997,0,0,1,0,0,1
3,00210,00402,45 32.26681964,-122 23.18033828,0,0,2,0,1,3
3,00237,00705,45 29.296070359,-122 26.5097426,0,0,1,1,1,3
3,02126,05052,45 29.46111956,-122 36.325231199,0,0,1,0,1,2
3,00212,01682,45 27.559431719,-122 41.52536876,0,0,1,1,0,2
4,01432,02611,45 34.376715279,-122 42.210539159,0,0,1,0,0,1
2,01538,05019,45 33.111503159,-122 38.46407804,0,0,1,0,0,1
3,02218,05172,45 31.8934924,-122 29.101579279,0,0,4,4,5,13
1,01924,05025,45 31.572388959,-122 42.98399519,0,0,2,1,1,4
1,02659,05008,45 30.7572419900000001,-122 39.28080612,0,0,3,4,4,11
3,01001,05020,45 29.53235852,-122 38.44395871899999996,0,0,1,0,0,1
1,02328,05039,45 32.15996048000000002,-122 37.22685303899999997,0,0,1,0,2,3
1,01605,01108,45 31.473592,-122 40.23037238999999996,0,0,1,0,0,1
3,00824,05074,45 29.8805048,-122 35.13595603899999999,0,0,4,2,2,8
3,00710,05087,45 28.56114363899999994,-122 34.247510919,0,0,1,0,0,1
1,00226,05026,45 30.59165388,-122 38.135610079,0,0,2,2,3,7
1,02309,05007,45 30.542916,-122 39.31287239899999996,0,0,3,3,1,7
1,01562,05130,45 30.368066159,-122 31.47900748,0,0,1,1,0,2
3,00322,00609,45 36.5474844,-122 41.025303200000000003,0,0,1,0,1,2
3,01426,05092,45 30.27211212,-122 34.813288,0,0,1,0,1,2
1,00134,05028,45 31.17170967899999997,-122 38.142361519,0,0,1,0,0,1
1,00267,05019,45 32.6097992,-122 38.47970887899999994,0,0,2,1,2,5
1,00261,05009,45 32.259473839,-122 39.23533920000000002,0,0,1,0,0,1
3,00614,05033,45 30.17265348,-122 37.535395359,0,0,1,0,1,2
1,00486,05016,45 31.24868236,-122 41.140203679,0,0,1,0,0,1
1,00925,05042,45 33.24098724,-122 37.134501519,0,0,1,1,0,2
3,00829,05148,45 32.5556245989999999,-122 30.35876808000000004,0,0,2,1,1,4
1,01318,05041,45 32.491211959,-122 37.14873915900000002,0,0,3,0,0,3
1,01928,05102,45 31.13388231900000001,-122 33.30132684,0,0,2,1,2,5
1,00608,02638,45 33.43217424,-122 41.33290232,0,0,1,0,0,1
3,01028,05018,45 30.43885152000000005,-122 38.513314879,0,0,1,0,0,1
1,01019,05074,45 28.59011139899999996,-122 35.120030359,0,0,1,0,1,2
3,01710,05045,45 28.25001364000000002,-122 43.23337804000000002,0,0,1,0,0,1
1,00607,00939,45 34.18101856,-122 40.59690676,0,0,1,0,0,1
1,02214,05063,45 29.18260807999999997,-122 35.52756547999999995,0,0,1,0,0,1
3,01907,06211,45 30.187504919,-122 23.310084799,0,0,1,0,0,1
3,02205,05178,45 32.13715556,-122 28.47840447999999995,0,0,1,0,0,1
1,02259,05088,45 31.87339359,-122 34.22709244,0,0,1,0,0,1
3,00232,05176,45 31.1968744,-122 28.56541107999999994,0,0,1,0,0,1
1,01021,05004,45 30.379098,-122 40.51165948,0,0,3,0,3,6
3,01507,05182,45 29.40034040000000005,-122 28.31996523999999997,0,0,2,1,0,3
1,00929,02309,45 30.5431626,-122 39.387306,0,0,3,7,0,10
1,02658,05042,45 28.450732,-122 37.102645839,0,0,2,0,0,2
5,00929,00160,45 31.06106079000000001,-122 39.3867966,0,0,1,1,0,2
3,00810,01938,45 34.1165692,-122 41.7049219900000001,0,0,1,0,0,1
4,00142,05047,45 33.29663675899999998,-122 36.53391564,0,0,1,0,0,1
1,01571,02225,45 33.75693959,-122 40.319083239,0,0,1,1,0,2
3,01943,05097,45 33.19395972,-122 33.462294,0,0,1,1,0,2
1,02310,02522,45 28.12059868,-122 40.207050159,0,0,1,0,0,1
1,01311,01572,45 33.45602604,-122 40.41397996,0,0,2,4,0,6
1,02614,02702,45 30.5694015600000001,-122 39.56996028,0,0,2,0,1,3
6,02210,05061,45 32.3777882,-122 36.1677888,0,0,1,1,0,2
3,01019,05017,45 28.592217759,-122 38.541739039,0,0,1,1,0,2
1,02260,05044,45 29.48663239,-122 37.3011268,0,0,1,1,2,4
1,01090,05035,45 27.68168879,-122 42.4611168,0,0,1,0,1,2
3,02210,OH092,45 37.359081039,-122 49.69148559999999994,0,0,1,0,0,1
1,00111,05019,45 33.326754719,-122 38.44917764,0,0,2,1,0,3
3,01432,05029,45 34.246606599,-122 38.93576479,0,0,1,0,1,2
1,02317,05002,45 27.134492759,-122 40.55426224,0,0,2,1,1,4
1,00248,05107,45 29.29703515999999997,-122 33.114420599,0,0,1,0,0,1
1,00471,05005,45 30.50889672,-122 40.48392148,0,0,2,0,1,3
1,01432,01809,45 34.47034624,-122 42.59627952,0,0,1,0,0,1
3,02104,08406,45 29.35502396000000005,-122 24.35647092,0,0,1,0,0,1
1,01936,05001,45 30.5572691900000001,-122 40.43366944000000004,0,0,1,0,0,1
3,01562,05004,45 30.427067279,-122 40.4860836389999999,0,0,1,1,0,2
1,00226,05009,45 30.59402015899999995,-122 39.240905879,0,0,1,1,2,4
1,02406,05018,45 32.109416119,-122 41.22989156,0,0,1,0,0,1
1,00234,05197,45 30.586959839,-122 27.371401919,0,0,5,1,2,8
5,01909,02661,45 31.18227315899999997,-122 42.15882876000000001,0,0,1,0,0,1
1,01943,05068,45 33.1960614,-122 35.355955279,0,0,1,1,0,2
3,01010,05169,45 32.4190676,-122 29.209432399,0,0,1,1,2,4
1,00828,05052,45 29.56085864,-122 36.32530859899999996,0,0,1,2,0,3
1,01943,05015,45 33.19640124,-122 38.59679635899999994,0,0,2,0,2,4
1,00609,01938,45 34.1169616,-122 41.14829648,0,0,4,4,2,10
1,00283,05082,45 31.2201124,-122 34.446004479,0,0,9,10,8,27
1,01432,01571,45 34.38002007899999995,-122 40.348003479,0,0,3,4,4,11
3,01432,02515,45 34.376741919,-122 41.51007668,0,0,3,1,1,5
3,01012,05082,45 32.10928975900000001,-122 34.44308451899999994,0,0,2,1,0,3
1,01802,05039,45 31.130252799,-122 37.22945296,0,0,1,2,0,3
3,05122,09533,45 32.42718740000000004,-122 32.146925239,0,0,2,3,3,8
3,01311,01343,45 33.45586296000000004,-122 34.36962256,0,0,1,1,1,3
1,00929,01901,45 31.455751839,-122 39.384007679,0,0,2,1,0,3
5,00436,01432,45 35.21473051899999998,-122 45.71667359,0,0,1,0,2,3
3,09010,09641,45 32.7120356,-122 41.113596439,0,0,1,1,0,2
1,01203,05015,45 33.523104839,-122 39.020476789999999997,0,0,1,0,0,1
1,00609,02615,45 34.51485196,-122 41.127878,0,0,1,0,0,1
1,02259,05074,45 31.9609204,-122 39.5763888,0,0,1,0,0,1
1,02612,05078,45 31.6169079900000001,-122 34.59731355900000004,0,0,2,2,0,4
3,00283,06023,45 31.25330116,-122 42.00409319,0,0,2,1,2,5
3,02206,07185,45 32.44722176,-122 28.20036027999999998,0,0,2,3,2,7
1,00458,05004,45 30.47506032,-122 40.46009775899999994,0,0,2,2,1,5
3,00824,00857,45 28.353226359,-122 32.2884218,0,0,1,0,1,2
1,00134,05011,45 31.17347404,-122 39.16667964,0,0,5,2,3,10
1,00816,05021,45 31.32112264,-122 41.39813648,0,0,2,4,3,9
1,00486,05055,45 31.250173839,-122 36.271132919,0,0,1,0,0,1
3,00212,00724,45 28.09292440000000001,-122 41.4385886,0,0,1,2,2,5
1,01802,05005,45 31.173008199,-122 40.34074875899999995,0,0,2,1,2,5
3,02218,05168,45 31.8907347900000001,-122 29.245336639,0,0,2,0,1,3
1,00138,01938,45 34.11756891900000001,-122 41.476319479,0,0,1,0,0,1
3,00501,01065,45 29.50997264,-122 40.257719439,0,0,2,0,0,2
1,00111,05012,45 33.327740759,-122 39.130834799,0,0,1,1,0,2
1,01005,05039,45 32.17935439999999998,-122 37.223854959,0,0,6,3,3,12
3,01542,02638,45 34.28385111900000002,-122 43.6911327900000001,0,0,1,0,0,1
1,02259,05030,45 31.9518124,-122 38.53739599,0,0,2,2,2,6
1,00221,05082,45 32.5847122389999999,-122 34.434107199,0,0,1,1,2,4
3,00948,05057,45 27.54391068000000004,-122 44.9668616,0,0,1,0,1,2
1,01403,05052,45 29.48581771999999994,-122 36.32538095899999995,0,0,1,0,1,2
3,00110,01001,45 32.06510119000000001,-122 26.552046559,0,0,2,0,0,2
2,00120,02209,45 31.25539491899999998,-122 24.21137111899999997,0,0,1,0,1,2
3,00829,01002,45 32.53745468,-122 40.124954679,0,0,1,0,1,2
1,00906,01301,45 34.51769199900000004,-122 50.26508228000000003,0,0,3,3,3,9
3,00614,05071,45 30.193805639,-122 35.232842479,0,0,3,1,0,4
3,00202,01503,45 33.31466268,-122 26.597002279,0,0,1,2,0,3
1,01321,05033,45 32.31422552000000003,-122 37.50445264,0,0,1,0,3,4
3,00266,01054,45 30.1676214,-122 41.7209167900000001,0,0,2,1,0,3
1,00276,00810,45 34.311284919,-122 41.6890855900000001,0,0,1,0,0,1
5,00929,09509,45 31.303316679,-122 39.384825599,0,0,1,0,1,2
3,00612,01024,45 30.17502804,-122 24.52794072,0,0,1,2,1,4
1,02702,05029,45 30.56586707999999994,-122 38.99278159,0,0,1,0,0,1
1,01943,05054,45 33.197813159,-122 36.26888075899999997,0,0,1,0,0,1
1,02402,02610,45 31.56018459899999996,-122 39.41967,0,0,4,0,1,5
3,00827,05026,45 29.41259732,-122 38.22554095899999997,0,0,2,0,0,2
1,02134,09474,45 30.26583012,-122 40.329900879,0,0,2,0,3,5
3,00464,05101,45 30.96786359,-122 33.34495884000000004,0,0,1,0,0,1
3,00904,01617,45 36.6547536,-122 40.97280399,0,0,1,0,0,1
1,01924,05018,45 31.58089683900000004,-122 41.2255262,0,0,2,0,3,5
1,02301,05011,45 27.51566256,-122 39.179461799,0,0,4,1,2,7
3,02147,02402,45 33.4017581989999999,-122 39.41263488,0,0,2,0,0,2
3,01055,05090,45 29.241836,-122 34.13742435999999998,0,0,1,1,0,2
1,02322,05050,45 32.2052618,-122 36.4294008,0,0,2,0,0,2
1,00204,02639,45 34.430541039,-122 40.0455988,0,0,1,0,0,1
1,01028,05092,45 30.448813799,-122 34.89253119,0,0,1,0,0,1
1,00829,05024,45 32.53625372,-122 38.279835439,0,0,1,0,2,3
1,00111,05014,45 33.32755392,-122 39.60588359,0,0,1,3,1,5
3,02301,02312,45 27.51383339899999996,-122 38.28526819899999996,0,0,3,0,2,5
3,00825,02638,45 34.28877627899999997,-122 42.24655932,0,0,1,0,0,1
3,01943,05098,45 33.19397555899999997,-122 33.42575616,0,0,1,1,0,2
1,00929,01528,45 30.38913551899999995,-122 39.38831975899999996,0,0,3,1,1,5
3,02903,05107,45 35.554089559,-122 47.8909772,0,0,1,0,1,2
3,00614,05105,45 30.15330527900000002,-122 33.19651499899999997,0,0,2,1,1,4
1,00471,05006,45 30.51873371999999996,-122 40.520670999,0,0,2,3,1,6
1,01940,05084,45 29.50651268,-122 34.345358199,0,0,2,5,1,8
1,00614,02306,45 30.17353548,-122 38.48820091999999995,0,0,1,0,0,1
1,00614,05129,45 30.14642856,-122 31.5242897190000001,0,0,4,2,2,8
1,00432,05065,45 29.38169096,-122 35.467880719,0,0,1,0,0,1
1,00113,05007,45 31.4560059900000001,-122 39.31219308,0,0,1,1,0,2
1,01591,05086,45 31.07862520000000001,-122 34.30132588000000002,0,0,3,1,1,5
3,01019,05136,45 29.03582239,-122 31.24867443899999998,0,0,4,0,0,4
3,02218,07175,45 31.89666399,-122 28.578816759,0,0,1,1,0,2
3,02204,05282,45 28.5818965600000001,-122 22.21677627899999997,0,0,1,1,1,3
3,01530,02624,45 31.419998439,-122 42.20209968,0,0,1,0,1,2
3,01940,05067,45 29.508081919,-122 35.40896132,0,0,1,0,0,1
1,01318,05081,45 32.46843584,-122 34.47271612,0,0,1,2,1,4
1,00471,05017,45 31.20165879,-122 41.2996988,0,0,1,1,0,2
3,01005,05182,45 29.5150097589999999,-122 28.32016467999999996,0,0,1,1,0,2
1,01318,05082,45 32.46811724,-122 34.39894312,0,0,1,2,1,4
1,01055,05087,45 29.24499932,-122 34.238534679,0,0,2,1,2,5
1,02301,07610,45 29.220767,-122 26.524571,0,0,1,0,0,1
3,00901,05207,45 31.40245959899999995,-122 26.327340319,0,0,5,2,4,11
3,01018,08611,45 29.19184999899999998,-122 28.31878083899999996,0,0,7,5,4,16
1,01517,05039,45 29.27573719899999997,-122 37.2155584,0,0,4,0,0,4
3,05033,00925,45 33.226511279,-122 37.50397276,0,0,1,0,0,1
3,01023,06402,45 29.44883744,-122 24.50017571999999994,0,0,1,0,0,1
3,01940,05166,45 29.386114639,-122 29.34987848,0,0,3,0,3,6
1,00604,05008,45 31.27652403999999997,-122 39.275554439,0,0,2,1,2,5
1,01110,00000,45 34.19329995899999997,-122 36.381699719,0,0,1,0,0,1
3,00508,05026,45 28.33867515999999995,-122 42.139721759,0,0,2,1,1,4
1,00919,06028,45 29.36103668,-122 38.118557599,0,0,1,0,1,2
3,00305,09509,45 31.363883439,-122 39.28894932,0,0,1,0,1,2
1,00152,02523,45 30.291047039,-122 42.15009984,0,0,1,0,0,1
3,00725,02402,45 31.304550399,-122 39.4213062,0,0,1,2,0,3
1,01432,05008,45 34.379892639,-122 39.24266484,0,0,2,0,0,2
4,00227,00829,45 32.5321907589999999,-122 34.152729039,0,0,1,0,0,1
3,01005,05104,45 32.07085759,-122 33.19721628,0,0,3,0,2,5
1,00286,01938,45 34.1175826,-122 41.40317071899999995,0,0,2,0,0,2
1,01005,05162,45 32.33266400000000003,-122 29.448161359,0,0,1,0,1,2
1,00106,05033,45 32.5618115600000001,-122 37.50488031899999996,0,0,1,6,2,9
1,02219,05013,45 28.173723879,-122 39.10747764,0,0,1,1,0,2
3,09732,09528,45 31.3806418,-122 33.574792559,0,0,1,0,0,1
1,00612,05185,45 30.1635678,-122 28.20655984,0,0,3,0,2,5
3,02304,05182,45 30.21525838999999998,-122 28.32048076,0,0,2,1,1,4
1,00226,05038,45 30.59191092000000005,-122 37.278991479,0,0,1,0,0,1
1,01301,02218,45 31.8646816000000001,-122 23.54304404000000005,0,0,3,2,3,8
1,00627,02323,45 29.49853976,-122 22.405517079,0,0,1,1,2,4
3,00619,05009,45 27.42822828,-122 41.15119051999999998,0,0,1,0,0,1
1,02144,02237,45 33.16500456,-122 39.52845335899999995,0,0,1,0,0,1
3,00418,00817,45 27.40183488,-122 28.47642664,0,0,2,0,3,5
1,00614,05043,45 30.189950399,-122 37.49416239,0,0,1,0,0,1
1,00720,02332,45 35.19018248,-122 42.51095519,0,0,1,0,0,1
3,00821,01904,45 29.12343092,-122 24.29242187899999994,0,0,1,0,0,1
1,01028,02402,45 30.44065295899999995,-122 39.425790359,0,0,1,0,1,2
1,00905,07242,45 31.39789840000000005,-122 24.47279807899999994,0,0,3,0,0,3
3,00824,05134,45 28.366346919,-122 31.340213799,0,0,3,2,5,10
1,00285,00812,45 35.39149376000000004,-122 44.17910923999999998,0,0,3,1,1,5
3,OH092,00441,45 39.59676479,-122 51.56154959,0,0,1,0,0,1
4,02201,05061,45 32.235448879,-122 36.18248398999999997,0,0,1,0,0,1
1,01439,05014,45 31.480864359,-122 41.74298839999999995,0,0,1,0,1,2
1,01061,06032,45 34.5663099900000001,-122 37.5419909200000001,0,0,1,0,0,1
1,02001,05018,45 32.0676608,-122 41.22607699899999997,0,0,2,2,0,4
5,00160,00929,45 31.20153279,-122 39.386958239,0,0,3,1,0,4
3,01003,05004,45 30.35514144,-122 40.5242584,0,0,1,0,1,2
3,01562,05003,45 30.36298152,-122 39.46222128000000005,0,0,1,0,0,1
3,01422,05039,45 29.458480039,-122 37.214790879,0,0,2,1,0,3
1,00922,05029,45 31.352754039,-122 38.9231755900000001,0,0,1,1,1,3
3,00801,05102,45 33.42968519999999994,-122 33.28070459999999997,0,0,2,1,0,3
1,01807,05065,45 28.15837672,-122 35.462132599,0,0,1,0,1,2
1,00481,05091,45 29.27540491999999997,-122 34.103473839,0,0,1,0,0,1
3,00482,00601,45 28.356478239,-122 40.368985,0,0,1,1,0,2
1,01057,05013,45 31.483448799,-122 39.92142719,0,0,2,1,0,3
3,01617,05138,45 33.5452531189999999,-122 31.161169239,0,0,2,1,0,3
1,01061,02504,45 34.38360999,-122 40.7797863900000001,0,0,1,0,0,1
3,00267,01021,45 30.40857912,-122 41.2233068,0,0,2,1,2,5
1,00471,05018,45 31.29647919,-122 41.333708,0,0,1,1,0,2
1,00124,05009,45 31.199389359,-122 39.23954615899999997,0,0,2,2,0,4
3,01697,09330,45 30.18195119999999998,-122 40.26925635999999997,0,0,1,0,1,2
1,00816,05004,45 31.334238159,-122 40.2819874,0,0,1,0,0,1
3,02903,05044,45 33.13161959900000001,-122 43.556129199,0,0,1,0,0,1
